"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 15 11:26:09 UTC 2025","Wed Oct 15 11:26:09 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_2g","Test20Mhz2GChannel7PeakThroughput","","","test_client_wpa2_personal_bridge_udp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:14 UTC 2025","Wed Oct 15 11:26:14 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_40Mhz_2g","Test20Mhz2GChannel8PeakThroughput","","","test_client_wpa2_personal_nat_udp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:18 UTC 2025","Wed Oct 15 11:26:18 UTC 2025","0","Rate Limiting With Radius Test","BRIDGE Mode","WPA2 Enterprise Security","","","Test for per SSID per client 2.4 GHz",""
"skipped","Wed Oct 15 11:26:09 UTC 2025","Wed Oct 15 11:26:09 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa3_enterprise_encryption","test_peak_throughput_wpa3_eap_20Mhz_5g","TestCountryCA20Mhz5GChannel64PeakThroughput","","","test_client_wpa3_eap_eap_bridge_udp_dl[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa3_enterprise and twog""
        "
"skipped","Wed Oct 15 11:26:10 UTC 2025","Wed Oct 15 11:26:10 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa3_personal_encryption","test_peak_throughput_wpa3_40Mhz_5g","Test40Mhz5GChannel100PeakThroughput","","","test_client_wpa3_bridge_tcp_dl[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa3_personal and twog""
        "
"skipped","Wed Oct 15 11:26:13 UTC 2025","Wed Oct 15 11:26:13 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_2g","Test20Mhz2GChannel8PeakThroughput","","","test_client_wpa2_personal_nat_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:13 UTC 2025","Wed Oct 15 11:26:13 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_5g","TestCountryCA20Mhz5GChannel100PeakThroughput","","","test_client_wpa2_nat_tcp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and nat and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:18 UTC 2025","Wed Oct 15 11:26:18 UTC 2025","0","Country Code Tests","BRIDGE Mode(40 MHz)","GB country code (Channel-13)","","","Test for bandwidth 40 and channel 13","Country code Bridge Mode
           pytest -m ""country_code and fourtyMhz and wpa2 and twog and channel13""
        "
"skipped","Wed Oct 15 11:26:19 UTC 2025","Wed Oct 15 11:26:19 UTC 2025","0","Client Connectivity Tests","NAT Mode","EAP TLS Client Connectivity : Suite-A","","","NAT Mode Client Connectivity Test with WPA-Enterprise-TTLS in 2.4GHz Band","
                 To verify that a 2G client connects to the AP in NAT mode with WPA enterprise TTLS security will get the IP address under the specified subnet (192.168.1.1/16)
                 Unique Marker: pytest -m ""client_connectivity_tests and enterprise and wpa_enterprise and ow_sanity_lf and ttls and nat and twog""
                        "
"skipped","Wed Oct 15 11:26:18 UTC 2025","Wed Oct 15 11:26:18 UTC 2025","0","MultiPsk Test","BRIDGE Mode","WPA2 Security","","","Test for Client Connect with 2 VLAN's","
            To verify a client operating on BRIDGE Mode Multipsk Test with wpa encryption 2.4 GHz Band is connecting or not.
            pytest -m ""multi_psk_tests and bridge and wpa2_personal and vlan2 and twog""
        "
"skipped","Wed Oct 15 11:26:09 UTC 2025","Wed Oct 15 11:26:09 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_40Mhz_2g","Test20Mhz2GChannel3PeakThroughput","","","test_client_wpa2_personal_bridge_tcp_dl[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:17 UTC 2025","Wed Oct 15 11:26:17 UTC 2025","0","e2e.basic.performance_tests.throughput_benchmark.throughput_vs_various_pkt_sizes.open_security","test_bridge_mode","TestThroughputVsPktBridge2G","","","test_client_open_pkt_1024_2g[setup_configuration0]","Throughput Vs Pkt Sizes Bridge Mode
           pytest -m ""throughput_vs_pkt and Bridge and open and twog""
        "
"skipped","Wed Oct 15 11:26:17 UTC 2025","Wed Oct 15 11:26:17 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa_encryption","test_peak_throughput_wpa_80Mhz_5g","Test80Mhz5GChannel132PeakThroughput","","","test_client_wpa_nat_udp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:17 UTC 2025","Wed Oct 15 11:26:17 UTC 2025","0","e2e.basic.performance_tests.throughput_benchmark.throughput_vs_various_pkt_sizes.wpa3_security","test_vlan_mode","TestThroughputVsPktWpa3Vlan2G","","","test_client_wpa3_personal_pkt_vlan_1024_2g[setup_configuration0]","Throughput Vs Pkt Sizes VLAN Mode
           pytest -m ""throughput_vs_pkt and VLAN and wpa3_personal and twog""
        "
"skipped","Wed Oct 15 11:26:19 UTC 2025","Wed Oct 15 11:26:19 UTC 2025","0","e2e.basic.validation_of_operating_modes.max_ssid","test_max_ssid","TestMoreThanEightSsid2G","","","test_more_than_eight_ssid_2g[setup_configuration0]","Max-SSID Bridge Mode
           pytest -m ""max_ssid and twog""
        "
"skipped","Wed Oct 15 11:26:16 UTC 2025","Wed Oct 15 11:26:16 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa_encryption","test_peak_throughput_wpa_20Mhz_2g","Test20Mhz2GChannel2PeakThroughput","","","test_client_wpa_nat_udp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:20 UTC 2025","Wed Oct 15 11:26:20 UTC 2025","0","e2e.interOp.validation_of_operating_modes.bridge_mode.toggle_wifi_mode_test","test_general_security_modes","TestToggleWifiModeBridgeSuiteOne","","","BRIDGE Mode Toggle Wifi Button Test with open encryption 5 GHz Band",""
"skipped","Wed Oct 15 11:26:18 UTC 2025","Wed Oct 15 11:26:18 UTC 2025","0","Client Connectivity Tests","BRIDGE Mode","General security mode Client Connectivity","","","BRIDGE Mode Client Connectivity Test with wpa2_personal encryption 5 GHz Band","
            BRIDGE Mode Client Connectivity Test with wpa2_personal encryption 5 GHz Band
            pytest -m ""client_connectivity_tests and bridge and general and wpa2_personal and fiveg""
        "
"skipped","Wed Oct 15 11:26:15 UTC 2025","Wed Oct 15 11:26:15 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa3_personal_encryption","test_peak_throughput_wpa3_20Mhz_2g","Test20Mhz2GChannel8PeakThroughput","","","test_client_wpa3_personal_nat_tcp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa3_personal and twog""
        "
"skipped","Wed Oct 15 11:26:14 UTC 2025","Wed Oct 15 11:26:14 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa3_enterprise_encryption","test_peak_throughput_wpa3_eap_20Mhz_2g","Test20Mhz2GChannel7PeakThroughput","","","test_client_wpa3_enterprise_nat_udp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa3_enterprise and twog""
        "
"skipped","Wed Oct 15 11:26:18 UTC 2025","Wed Oct 15 11:26:18 UTC 2025","0","Country Code Tests","BRIDGE Mode(40 MHz)","CA country code (Channel-6)","","","Test for bandwidth 40 and channel 6","Country code Bridge Mode
           pytest -m ""country_code and fourtyMhz and wpa2 and twog and channel6""
        "
"skipped","Wed Oct 15 11:26:18 UTC 2025","Wed Oct 15 11:26:18 UTC 2025","0","MultiPsk Test","BRIDGE Mode","WPA Security","","","Test for Client Connect with 1 VLAN","
                    To verify a client operating on BRIDGE Mode Multipsk Test with wpa encryption 2.4 GHz Band is connecting or not
                    pytest -m ""ow_sanity_lf and vlan1 and bridgemode""
        "
"skipped","Wed Oct 15 11:26:10 UTC 2025","Wed Oct 15 11:26:10 UTC 2025","0","Throughput Benchmark Test","6 GHz Band","BRIDGE Mode","","","Single client UDP Bidirectional wifi capacity 160Mhz Bw"," Single client Wifi Capacity Test BRIDGE mode
            pytest -m ""peak_throughput_tests and sixg and udp_bidirectional and bridge and channel_width_160""
        "
"skipped","Wed Oct 15 11:26:08 UTC 2025","Wed Oct 15 11:26:08 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_20Mhz_5g","TestCountryCA20Mhz5GChannel132PeakThroughput","","","test_client_wpa2_eap_bridge_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa2_enterprise and twog""
        "
"skipped","Wed Oct 15 11:26:18 UTC 2025","Wed Oct 15 11:26:18 UTC 2025","0","Country Code Tests","BRIDGE Mode(40 MHz)","JP country code (Channel-36)","","","Test for bandwidth 40 and channel 36","Country code Bridge Mode
           pytest -m ""country_code and fourtyMhz and wpa2 and fiveg and channel36""
        "
"skipped","Wed Oct 15 11:26:09 UTC 2025","Wed Oct 15 11:26:09 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_5g","TestCountryCA20Mhz5GChannel100PeakThroughput","","","test_client_wpa2_bridge_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:20 UTC 2025","Wed Oct 15 11:26:20 UTC 2025","0","Toggle Airplane Tests","BRIDGE Mode","Enterprise ttls Toggle Airplane","","","BRIDGE Mode Toggle Airplane Test with wpa enterprise encryption 5 GHz Band",""
"skipped","Wed Oct 15 11:26:17 UTC 2025","Wed Oct 15 11:26:17 UTC 2025","0","e2e.basic.performance_tests.throughput_benchmark.throughput_vs_various_pkt_sizes.open_security","test_bridge_mode","TestThroughputVsPktBridge2G","","","test_client_open_pkt_60_2g[setup_configuration0]","Throughput Vs Pkt Sizes Bridge Mode
           pytest -m ""throughput_vs_pkt and Bridge and open and twog and pkt60""
        "
"skipped","Wed Oct 15 11:26:08 UTC 2025","Wed Oct 15 11:26:08 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_20Mhz_2g","Test20Mhz2GChannel8PeakThroughput","","","test_client_wpa2_enterprise_bridge_tcp_bidirectional[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_enterprise and twog""
        "
"skipped","Wed Oct 15 11:26:06 UTC 2025","Wed Oct 15 11:26:06 UTC 2025","0","SDK Tests","Provisioning Service Tests","Provisioning Service Operator API tests","","","Delete Operator",""
"skipped","Wed Oct 15 11:26:12 UTC 2025","Wed Oct 15 11:26:12 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.open_encryption","test_peak_throughput_open_20Mhz_5g","TestCountryCA20Mhz5GChannel132PeakThroughput","","","test_client_open_nat_udp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""peak_throughput_tests and nat and open and twog""
        "
"skipped","Wed Oct 15 11:26:09 UTC 2025","Wed Oct 15 11:26:09 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_40Mhz_2g","Test20Mhz2GChannel6PeakThroughput","","","test_client_wpa2_personal_bridge_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:19 UTC 2025","Wed Oct 15 11:26:19 UTC 2025","0","Client Connectivity Tests","VLAN Mode","EAP TTLS Client Connectivity : Suite-B","","","Test for wpa wpa2 enterprise 5 GHz"," wpa enterprise 2g
            pytest -m ""client_connclient_connectivity_testsectivity and vlan and enterprise and ttls and wpa_wpa2_enterprise_mixed and fiveg""
        "
"skipped","Wed Oct 15 11:26:17 UTC 2025","Wed Oct 15 11:26:17 UTC 2025","0","e2e.basic.performance_tests.throughput_benchmark.throughput_vs_various_pkt_sizes.wpa2_security","test_bridge_mode","TestThroughputVsPktWpa2Bridge5G","","","test_client_wpa2_personal_bridge_pkt_256_5g[setup_configuration0]","Throughput Vs Pkt Sizes Bridge Mode
           pytest -m ""throughput_vs_pkt and Bridge and wpa2_personal and fiveg and pkt256""
        "
"skipped","Wed Oct 15 11:26:17 UTC 2025","Wed Oct 15 11:26:17 UTC 2025","0","e2e.basic.performance_tests.throughput_benchmark.throughput_vs_various_pkt_sizes.wpa3_security","test_bridge_mode","TestThroughputVsPktWpa3Bridge2G","","","test_client_wpa3_personal_pkt_bridge_MTU_2g[setup_configuration0]","Throughput Vs Pkt Sizes Bridge Mode
           pytest -m ""throughput_vs_pkt and bridge and wpa3_personal and twog""
        "
"skipped","Wed Oct 15 11:26:09 UTC 2025","Wed Oct 15 11:26:09 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa3_enterprise_encryption","test_peak_throughput_wpa3_eap_20Mhz_2g","Test20Mhz2GChannel7PeakThroughput","","","test_client_wpa3_enterprise_bridge_udp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa3_enterprise and twog""
        "
"skipped","Wed Oct 15 11:26:20 UTC 2025","Wed Oct 15 11:26:20 UTC 2025","0","Client Connect Tests","VLAN Mode","Enterprise security mode Client Connect","","","VLAN Mode Client Connect Test for wpa2 enterprise 2.4 GHz","
            VLAN Mode Client Connect Test with wpa encryption 2.4 GHz Band
            pytest -m ""client_connectivity_tests and vlan and enterprise and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:06 UTC 2025","Wed Oct 15 11:26:06 UTC 2025","0","SDK Tests","Security Service Tests","TestUcentralSecService","","","Get List of existing users(Subscribers)","
            Retrieve a list of existing users as well as some information about them
            Unique marker:pytest -m ""list_of_existing_users_subscribers""
        "
"skipped","Wed Oct 15 11:26:15 UTC 2025","Wed Oct 15 11:26:15 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa3_enterprise_encryption","test_peak_throughput_wpa3_eap_40Mhz_2g","Test20Mhz2GChannel8PeakThroughput","","","test_client_wpa3_enterprise_nat_udp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa3_enterprise and twog""
        "
"skipped","Wed Oct 15 11:26:07 UTC 2025","Wed Oct 15 11:26:07 UTC 2025","0","e2e.basic.configuration_tests.bridge_mode","test_general_security_modes_configuration","TestBridgeModeConnectivitySuiteB","","","test_setup_wpa_wpa2_personal_mixed_5g_ssid_profile[setup_configuration0]"," SSID Profile Creation wpa_wpa2_personal_mixed 5G
            pytest -m ""setup and bridge and general and suiteB and wpa_wpa2_personal_mixed and fiveg""

         "
"skipped","Wed Oct 15 11:26:13 UTC 2025","Wed Oct 15 11:26:13 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_5g","TestCountryCA20Mhz5GChannel100PeakThroughput","","","test_client_wpa2_nat_tcp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and nat and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:16 UTC 2025","Wed Oct 15 11:26:16 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa_encryption","test_peak_throughput_wpa_20Mhz_5g","TestCountryCA20Mhz5GChannel108PeakThroughput","","","test_client_wpa_nat_tcp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and nat and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:15 UTC 2025","Wed Oct 15 11:26:15 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa3_personal_encryption","test_peak_throughput_wpa3_40Mhz_2g","Test20Mhz2GChannel10PeakThroughput","","","test_client_wpa3_personal_nat_tcp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa3_personal and twog""
        "
"skipped","Wed Oct 15 11:26:07 UTC 2025","Wed Oct 15 11:26:07 UTC 2025","0","e2e.basic.configuration_tests.bridge_mode","test_enterprise_security_modes_configuration","TestSetupBridgeEnterpriseSuiteA","","","test_setup_wpa2_enterprise_5g_ssid_profile[setup_configuration0]"," WPA2 Enterprise SSID 5G "
"skipped","Wed Oct 15 11:26:11 UTC 2025","Wed Oct 15 11:26:11 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa3_personal_encryption","test_peak_throughput_wpa3_80Mhz_5g","Test80Mhz5GChannel132PeakThroughput","","","test_client_wpa3_bridge_udp_dl[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa3_personal and twog""
        "
"skipped","Wed Oct 15 11:26:17 UTC 2025","Wed Oct 15 11:26:17 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa_encryption","test_peak_throughput_wpa_40Mhz_2g","Test20Mhz2GChannel10PeakThroughput","","","test_client_wpa_nat_udp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:10 UTC 2025","Wed Oct 15 11:26:10 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa3_personal_encryption","test_peak_throughput_wpa3_40Mhz_2g","Test20Mhz2GChannel9PeakThroughput","","","test_client_wpa3_personal_bridge_tcp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa3_personal and twog""
        "
"skipped","Wed Oct 15 11:26:19 UTC 2025","Wed Oct 15 11:26:19 UTC 2025","0","Country Code Tests","BRIDGE Mode(20 MHz)","SG country code (Channel-60)","","","Test for bandwidth 20 and channel 60","Country code Bridge Mode
           pytest -m ""country_code and twentyMhz and wpa2 and fiveg and channel60""
        "
"skipped","Wed Oct 15 11:26:12 UTC 2025","Wed Oct 15 11:26:12 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.open_encryption","test_peak_throughput_open_40Mhz_2g","Test20Mhz2GChannel4PeakThroughput","","","test_client_open_nat_udp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""peak_throughput_tests and NAT and open and twog""
        "
"skipped","Wed Oct 15 11:26:07 UTC 2025","Wed Oct 15 11:26:07 UTC 2025","0","DFS Test","BRIDGE Mode(20 MHz)","Channel-112","","","Test for Channel 112 and bandwidth 20",""
"skipped","Wed Oct 15 11:26:18 UTC 2025","Wed Oct 15 11:26:18 UTC 2025","0","Client Connectivity Tests","BRIDGE Mode","EAP TLS Client Connectivity : Suite-A","","","Bridge Mode Client Connectivity Test with WPA-Enterprise-TLS in 5GHz Band","
        To verify that a client created on 5G radio connects to AP in Bridge mode with WPA enterprise TLS security
        Unique Marker: pytest -m ""client_connectivity_tests and enterprise and wpa_enterprise and ow_sanity_lf and tls and bridge and fiveg""
                "
"skipped","Wed Oct 15 11:26:09 UTC 2025","Wed Oct 15 11:26:09 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_5g","TestCountryCA20Mhz5GChannel56PeakThroughput","","","test_client_wpa2_bridge_udp_dl[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:19 UTC 2025","Wed Oct 15 11:26:19 UTC 2025","0","Country Code Tests","BRIDGE Mode(20 MHz)","US country code (Channel-100)","","","Test for bandwidth 20 and channel 100","Country code Bridge Mode
           pytest -m ""country_code and twentyMhz and wpa2 and fiveg and channel100""
        "
"skipped","Wed Oct 15 11:26:14 UTC 2025","Wed Oct 15 11:26:14 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_5g","TestCountryCA20Mhz5GChannel144PeakThroughput","","","test_client_wpa2_nat_udp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and nat and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:13 UTC 2025","Wed Oct 15 11:26:13 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_5g","TestCountryCA20Mhz5GChannel104PeakThroughput","","","test_client_wpa2_nat_tcp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and nat and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:09 UTC 2025","Wed Oct 15 11:26:09 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_40Mhz_2g","Test20Mhz2GChannel4PeakThroughput","","","test_client_wpa2_personal_bridge_udp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:15 UTC 2025","Wed Oct 15 11:26:15 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa3_personal_encryption","test_peak_throughput_wpa3_40Mhz_5g","Test40Mhz5GChannel36PeakThroughput","","","test_client_wpa3_nat_udp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa3_personal and twog""
        "
"skipped","Wed Oct 15 11:26:14 UTC 2025","Wed Oct 15 11:26:14 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_5g","TestCountryCA20Mhz5GChannel140PeakThroughput","","","test_client_wpa2_nat_tcp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and nat and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:18 UTC 2025","Wed Oct 15 11:26:18 UTC 2025","0","Client Isolation","Bridge","Client Isolation-Enabled SSIDs","","","2 Clients connected to different SSIDs, CI is Enabled on both 5G SSIDs","
        Description:
        Client Isolation is feature that isolates clients only within the same SSID,
        Thereby adding level of security to the users connected to the same SSID.
        However, we are able to ping the Stations from other SSIDs.

        This testcase is to verify that the clients connected to the different SSIDs
        (with client isolation enabled on both) are not isolated when
        both the clients are on 5GHz band.

        Markers: client_isolation and wpa2_personal and bridge and ci_enabled and fiveg and ci_different_ssid
        "
"skipped","Wed Oct 15 11:26:16 UTC 2025","Wed Oct 15 11:26:16 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa_encryption","test_peak_throughput_wpa_20Mhz_5g","TestCountryCA20Mhz5GChannel64PeakThroughput","","","test_client_wpa_nat_tcp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and nat and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:13 UTC 2025","Wed Oct 15 11:26:13 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_20Mhz_5g","Test20Mhz5GChannel44PeakThroughput","","","test_client_wpa2_eap_nat_udp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and nat and wpa2_enterprise and twog""
        "
"skipped","Wed Oct 15 11:26:13 UTC 2025","Wed Oct 15 11:26:13 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_2g","Test20Mhz2GChannel9PeakThroughput","","","test_client_wpa2_personal_nat_udp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:14 UTC 2025","Wed Oct 15 11:26:14 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_40Mhz_5g","Test40Mhz5GChannel60PeakThroughput","","","test_client_wpa2_nat_tcp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:16 UTC 2025","Wed Oct 15 11:26:16 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa_encryption","test_peak_throughput_wpa_20Mhz_5g","TestCountryCA20Mhz5GChannel52PeakThroughput","","","test_client_wpa_nat_udp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and nat and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:08 UTC 2025","Wed Oct 15 11:26:08 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_20Mhz_5g","Test20Mhz5GChannel40PeakThroughput","","","test_client_wpa2_eap_bridge_tcp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa2_enterprise and twog""
        "
"skipped","Wed Oct 15 11:26:12 UTC 2025","Wed Oct 15 11:26:12 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa_encryption","test_peak_throughput_wpa_40Mhz_5g","Test40Mhz5GChannel136PeakThroughput","","","test_client_wpa_bridge_tcp_bidirectional[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:10 UTC 2025","Wed Oct 15 11:26:10 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa3_enterprise_encryption","test_peak_throughput_wpa3_eap_40Mhz_2g","Test20Mhz2GChannel9PeakThroughput","","","test_client_wpa3_enterprise_bridge_tcp_bidirectional[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa3_enterprise and twog""
        "
